hhID,fullPath,nObs,minDateTime,maxDateTime,TZ_orig,dateFormat,mDateTime,fSize,nCircuits,circuitLabels
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Aug2017-2Aug2017at1.csv,2880,2017-07-31T12:00:00Z,2017-08-02T11:59:00Z,date UTC,ymd - definite,2017-08-02T16:03:05Z,154086,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Feb2017-2Feb2017at1.csv,2880,2017-01-31T11:00:00Z,2017-02-02T10:59:00Z,date UTC,ymd - definite,2017-02-02T15:03:09Z,152506,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Feb2018-2Feb2018at1.csv,1440,2018-02-01T11:00:00Z,2018-02-02T10:59:00Z,date UTC,ymd - default (but day/month value <= 12),2018-02-02T15:03:07Z,43948,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Jul2017-2Jul2017at1.csv,2880,2017-06-30T12:00:00Z,2017-07-02T11:59:00Z,date UTC,ymd - definite,2017-07-02T16:03:05Z,156864,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Jun2017-2Jun2017at1.csv,2880,2017-05-31T12:00:00Z,2017-06-02T11:59:00Z,date UTC,ymd - definite,2017-06-02T16:03:05Z,155387,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Mar2017-2Mar2017at1.csv,2880,2017-02-28T11:00:00Z,2017-03-02T10:59:00Z,date UTC,ymd - definite,2017-03-02T15:03:05Z,151808,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Mar2018-2Mar2018at1.csv,2880,2018-02-28T11:00:00Z,2018-03-02T10:59:00Z,date UTC,ymd - definite,2018-03-02T15:03:06Z,148724,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1May2017-2May2017at1.csv,2880,2017-04-30T12:00:00Z,2017-05-02T11:59:00Z,date UTC,ymd - definite,2017-05-02T16:03:06Z,152527,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Nov2017-2Nov2017at1.csv,537,2017-10-31T11:00:00Z,2017-10-31T19:56:00Z,date UTC,ymd - definite,2017-11-02T15:03:07Z,28798,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Oct2017-2Oct2017at1.csv,2880,2017-09-30T11:00:00Z,2017-10-02T10:59:00Z,date UTC,ymd - definite,2017-10-02T15:03:07Z,154253,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/1Sep2017-2Sep2017at1.csv,2880,2017-08-31T12:00:00Z,2017-09-02T11:59:00Z,date UTC,ymd - definite,2017-09-02T16:03:05Z,154744,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Apr2017-21Apr2017at1.csv,2880,2017-04-19T12:00:00Z,2017-04-21T11:59:00Z,date UTC,ymd - definite,2017-04-21T16:03:05Z,150890,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Aug2017-21Aug2017at1.csv,2880,2017-08-19T12:00:00Z,2017-08-21T11:59:00Z,date UTC,ymd - definite,2017-08-21T16:03:05Z,155398,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Feb2017-21Feb2017at1.csv,2880,2017-02-19T11:00:00Z,2017-02-21T10:59:00Z,date UTC,ymd - definite,2017-02-21T15:03:06Z,151899,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Feb2018-21Feb2018at1.csv,2880,2018-02-19T11:00:00Z,2018-02-21T10:59:00Z,date UTC,ymd - definite,2018-02-21T15:03:07Z,155226,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Jan2017-21Jan2017at1.csv,2880,2017-01-19T11:00:00Z,2017-01-21T10:59:00Z,date UTC,ymd - definite,2017-01-21T15:03:06Z,152386,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Jul2017-21Jul2017at1.csv,2880,2017-07-19T12:00:00Z,2017-07-21T11:59:00Z,date UTC,ymd - definite,2017-07-21T16:03:05Z,154304,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Jun2017-21Jun2017at1.csv,2880,2017-06-19T12:00:00Z,2017-06-21T11:59:00Z,date UTC,ymd - definite,2017-06-21T16:03:05Z,154395,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Mar2017-21Mar2017at1.csv,2880,2017-03-19T11:00:00Z,2017-03-21T10:59:00Z,date UTC,ymd - definite,2017-03-21T15:03:05Z,150901,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Mar2018-21Mar2018at1.csv,2880,2018-03-19T11:00:00Z,2018-03-21T10:59:00Z,date UTC,ymd - definite,2018-03-21T15:03:06Z,147647,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20May2017-21May2017at1.csv,2880,2017-05-19T12:00:00Z,2017-05-21T11:59:00Z,date UTC,ymd - definite,2017-05-21T16:03:05Z,156972,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Oct2017-21Oct2017at1.csv,2880,2017-10-19T11:00:00Z,2017-10-21T10:59:00Z,date UTC,ymd - definite,2017-10-21T15:03:06Z,153634,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/20Sep2017-21Sep2017at1.csv,2880,2017-09-19T12:00:00Z,2017-09-21T11:59:00Z,date UTC,ymd - definite,2017-09-21T16:03:06Z,154019,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Apr2017-22Apr2017at1.csv,2880,2017-04-20T12:00:00Z,2017-04-22T11:59:00Z,date UTC,ymd - definite,2017-04-22T16:03:05Z,152297,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Aug2017-22Aug2017at1.csv,2880,2017-08-20T12:00:00Z,2017-08-22T11:59:00Z,date UTC,ymd - definite,2017-08-22T16:03:07Z,153890,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Feb2017-22Feb2017at1.csv,2880,2017-02-20T11:00:00Z,2017-02-22T10:59:00Z,date UTC,ymd - definite,2017-02-22T15:03:06Z,151789,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Feb2018-22Feb2018at1.csv,2880,2018-02-20T11:00:00Z,2018-02-22T10:59:00Z,date UTC,ymd - definite,2018-02-22T15:03:06Z,154397,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Jan2017-22Jan2017at1.csv,2880,2017-01-20T11:00:00Z,2017-01-22T10:59:00Z,date UTC,ymd - definite,2017-01-22T15:03:06Z,152860,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Jul2017-22Jul2017at1.csv,2880,2017-07-20T12:00:00Z,2017-07-22T11:59:00Z,date UTC,ymd - definite,2017-07-22T16:03:06Z,155445,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Jun2017-22Jun2017at1.csv,2880,2017-06-20T12:00:00Z,2017-06-22T11:59:00Z,date UTC,ymd - definite,2017-06-22T16:03:06Z,154110,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Mar2017-22Mar2017at1.csv,2880,2017-03-20T11:00:00Z,2017-03-22T10:59:00Z,date UTC,ymd - definite,2017-03-22T15:03:08Z,152201,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Mar2018-22Mar2018at1.csv,2880,2018-03-20T11:00:00Z,2018-03-22T10:59:00Z,date UTC,ymd - definite,2018-03-22T15:03:07Z,147688,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21May2017-22May2017at1.csv,2880,2017-05-20T12:00:00Z,2017-05-22T11:59:00Z,date UTC,ymd - definite,2017-05-22T16:03:05Z,156359,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Oct2017-22Oct2017at1.csv,2880,2017-10-20T11:00:00Z,2017-10-22T10:59:00Z,date UTC,ymd - definite,2017-10-22T15:03:05Z,153400,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/21Sep2017-22Sep2017at1.csv,2880,2017-09-20T12:00:00Z,2017-09-22T11:59:00Z,date UTC,ymd - definite,2017-09-22T16:03:06Z,153766,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Apr2017-23Apr2017at1.csv,2880,2017-04-21T12:00:00Z,2017-04-23T11:59:00Z,date UTC,ymd - definite,2017-04-23T16:03:05Z,152839,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Aug2017-23Aug2017at1.csv,2880,2017-08-21T12:00:00Z,2017-08-23T11:59:00Z,date UTC,ymd - definite,2017-08-23T16:03:05Z,154050,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Feb2017-23Feb2017at1.csv,2880,2017-02-21T11:00:00Z,2017-02-23T10:59:00Z,date UTC,ymd - definite,2017-02-23T15:03:06Z,152302,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Feb2018-23Feb2018at1.csv,2880,2018-02-21T11:00:00Z,2018-02-23T10:59:00Z,date UTC,ymd - definite,2018-02-23T15:03:06Z,154087,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Jan2017-23Jan2017at1.csv,2798,2017-01-21T11:00:00Z,2017-01-23T09:37:00Z,date UTC,ymd - definite,2017-01-23T15:03:37Z,148336,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Jul2017-23Jul2017at1.csv,2880,2017-07-21T12:00:00Z,2017-07-23T11:59:00Z,date UTC,ymd - definite,2017-07-23T16:03:05Z,156958,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Jun2017-23Jun2017at1.csv,2880,2017-06-21T12:00:00Z,2017-06-23T11:59:00Z,date UTC,ymd - definite,2017-06-23T16:03:05Z,155767,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Mar2017-23Mar2017at1.csv,2880,2017-03-21T11:00:00Z,2017-03-23T10:59:00Z,date UTC,ymd - definite,2017-03-23T15:03:05Z,151754,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Mar2018-23Mar2018at1.csv,2880,2018-03-21T11:00:00Z,2018-03-23T10:59:00Z,date UTC,ymd - definite,2018-03-23T15:03:06Z,150079,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22May2017-23May2017at1.csv,2880,2017-05-21T12:00:00Z,2017-05-23T11:59:00Z,date UTC,ymd - definite,2017-05-23T16:03:05Z,154837,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Oct2017-23Oct2017at1.csv,2880,2017-10-21T11:00:00Z,2017-10-23T10:59:00Z,date UTC,ymd - definite,2017-10-23T15:03:05Z,154021,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/22Sep2017-23Sep2017at1.csv,2880,2017-09-21T12:00:00Z,2017-09-23T11:59:00Z,date UTC,ymd - definite,2017-09-23T15:03:06Z,153842,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Apr2017-24Apr2017at1.csv,2880,2017-04-22T12:00:00Z,2017-04-24T11:59:00Z,date UTC,ymd - definite,2017-04-24T16:03:05Z,151940,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Aug2017-24Aug2017at1.csv,2880,2017-08-22T12:00:00Z,2017-08-24T11:59:00Z,date UTC,ymd - definite,2017-08-24T16:03:06Z,154527,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Feb2017-24Feb2017at1.csv,2880,2017-02-22T11:00:00Z,2017-02-24T10:59:00Z,date UTC,ymd - definite,2017-02-24T15:03:05Z,152254,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Feb2018-24Feb2018at1.csv,2880,2018-02-22T11:00:00Z,2018-02-24T10:59:00Z,date UTC,ymd - definite,2018-02-24T15:03:08Z,154464,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Jan2017-24Jan2017at1.csv,2880,2017-01-22T11:00:00Z,2017-01-24T10:59:00Z,date UTC,ymd - definite,2017-01-24T15:03:06Z,151610,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Jul2017-24Jul2017at1.csv,2880,2017-07-22T12:00:00Z,2017-07-24T11:59:00Z,date UTC,ymd - definite,2017-07-24T16:03:05Z,157214,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Jun2017-24Jun2017at1.csv,2880,2017-06-22T12:00:00Z,2017-06-24T11:59:00Z,date UTC,ymd - definite,2017-06-24T16:03:05Z,156787,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Mar2017-24Mar2017at1.csv,2880,2017-03-22T11:00:00Z,2017-03-24T10:59:00Z,date UTC,ymd - definite,2017-03-24T15:03:06Z,150889,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Mar2018-24Mar2018at1.csv,2880,2018-03-22T11:00:00Z,2018-03-24T10:59:00Z,date UTC,ymd - definite,2018-03-24T15:03:06Z,153645,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23May2017-24May2017at1.csv,2880,2017-05-22T12:00:00Z,2017-05-24T11:59:00Z,date UTC,ymd - definite,2017-05-24T16:03:05Z,154154,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Oct2017-24Oct2017at1.csv,2880,2017-10-22T11:00:00Z,2017-10-24T10:59:00Z,date UTC,ymd - definite,2017-10-24T15:03:06Z,153943,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/23Sep2017-24Sep2017at1.csv,2880,2017-09-22T12:00:00Z,2017-09-24T11:59:00Z,date UTC,ymd - definite,2017-09-24T15:03:06Z,152714,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Apr2017-25Apr2017at1.csv,2880,2017-04-23T12:00:00Z,2017-04-25T11:59:00Z,date UTC,ymd - definite,2017-04-25T16:03:05Z,152165,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Aug2017-25Aug2017at1.csv,2880,2017-08-23T12:00:00Z,2017-08-25T11:59:00Z,date UTC,ymd - definite,2017-08-25T16:03:05Z,154014,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Feb2017-25Feb2017at1.csv,2880,2017-02-23T11:00:00Z,2017-02-25T10:59:00Z,date UTC,ymd - definite,2017-02-25T15:03:06Z,152640,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Feb2018-25Feb2018at1.csv,2880,2018-02-23T11:00:00Z,2018-02-25T10:59:00Z,date UTC,ymd - definite,2018-02-25T15:03:08Z,155122,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Jan2017-25Jan2017at1.csv,2880,2017-01-23T11:00:00Z,2017-01-25T10:59:00Z,date UTC,ymd - definite,2017-01-25T15:03:07Z,151751,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Jul2017-25Jul2017at1.csv,2880,2017-07-23T12:00:00Z,2017-07-25T11:59:00Z,date UTC,ymd - definite,2017-07-25T16:03:06Z,156219,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Jun2017-25Jun2017at1.csv,2880,2017-06-23T12:00:00Z,2017-06-25T11:59:00Z,date UTC,ymd - definite,2017-06-25T16:03:05Z,156050,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Mar2017-25Mar2017at1.csv,2880,2017-03-23T11:00:00Z,2017-03-25T10:59:00Z,date UTC,ymd - definite,2017-03-25T15:03:11Z,152452,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
rf_10,/Volumes/hum-csafe/Research Projects/GREEN Grid/_RAW DATA/GridSpyData/rf_10/24Mar2018-25Mar2018at1.csv,2880,2018-03-23T11:00:00Z,2018-03-25T10:59:00Z,date UTC,ymd - definite,2018-03-25T15:03:06Z,155084,6,"Bedrooms & Lounge$2602, Heat Pump$2598, Incomer - All$2599, Kitchen Appliances$2601, Laundry & Garage$2597, Oven$2600"
