file,hhID,fileName,fullPath,fSize,fMTime,fMDate,dateColName,dateExample,dateFormat
rf_45/5May2018-6May2018at1.csv,rf_45,5May2018-6May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/5May2018-6May2018at1.csv,43,2018-05-06T16:03:30Z,2018-05-06,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/5Nov2017-6Nov2017at1.csv,rf_45,5Nov2017-6Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/5Nov2017-6Nov2017at1.csv,43,2017-11-06T15:03:23Z,2017-11-06,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/5Oct2017-6Oct2017at1.csv,rf_45,5Oct2017-6Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/5Oct2017-6Oct2017at1.csv,43,2017-10-06T15:03:24Z,2017-10-06,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/5Sep2017-6Sep2017at1.csv,rf_45,5Sep2017-6Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/5Sep2017-6Sep2017at1.csv,43,2017-09-06T16:03:24Z,2017-09-06,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Apr2017-7Apr2017at1.csv,rf_45,6Apr2017-7Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Apr2017-7Apr2017at1.csv,43,2017-04-07T16:03:30Z,2017-04-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Apr2018-7Apr2018at1.csv,rf_45,6Apr2018-7Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Apr2018-7Apr2018at1.csv,43,2018-04-07T16:03:25Z,2018-04-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Aug2017-7Aug2017at1.csv,rf_45,6Aug2017-7Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Aug2017-7Aug2017at1.csv,43,2017-08-07T16:03:24Z,2017-08-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Dec2017-7Dec2017at1.csv,rf_45,6Dec2017-7Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Dec2017-7Dec2017at1.csv,43,2017-12-07T15:03:25Z,2017-12-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Feb2017-7Feb2017at1.csv,rf_45,6Feb2017-7Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Feb2017-7Feb2017at1.csv,43,2017-02-07T15:03:26Z,2017-02-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Feb2018-7Feb2018at1.csv,rf_45,6Feb2018-7Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Feb2018-7Feb2018at1.csv,43,2018-02-07T15:03:27Z,2018-02-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Jan2018-7Jan2018at1.csv,rf_45,6Jan2018-7Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Jan2018-7Jan2018at1.csv,43,2018-01-07T15:03:28Z,2018-01-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Jul2017-7Jul2017at1.csv,rf_45,6Jul2017-7Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Jul2017-7Jul2017at1.csv,43,2017-07-07T16:03:24Z,2017-07-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Jul2018-7Jul2018at1.csv,rf_45,6Jul2018-7Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Jul2018-7Jul2018at1.csv,43,2018-07-07T16:03:23Z,2018-07-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Jun2017-7Jun2017at1.csv,rf_45,6Jun2017-7Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Jun2017-7Jun2017at1.csv,43,2017-06-07T16:03:22Z,2017-06-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Jun2018-7Jun2018at1.csv,rf_45,6Jun2018-7Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Jun2018-7Jun2018at1.csv,43,2018-06-07T16:03:22Z,2018-06-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Mar2017-7Mar2017at1.csv,rf_45,6Mar2017-7Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Mar2017-7Mar2017at1.csv,43,2017-03-07T15:03:24Z,2017-03-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Mar2018-7Mar2018at1.csv,rf_45,6Mar2018-7Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Mar2018-7Mar2018at1.csv,43,2018-03-07T15:03:24Z,2018-03-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6May2017-7May2017at1.csv,rf_45,6May2017-7May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6May2017-7May2017at1.csv,43,2017-05-07T16:03:30Z,2017-05-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6May2018-7May2018at1.csv,rf_45,6May2018-7May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6May2018-7May2018at1.csv,43,2018-05-07T16:03:23Z,2018-05-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Nov2017-7Nov2017at1.csv,rf_45,6Nov2017-7Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Nov2017-7Nov2017at1.csv,43,2017-11-07T15:03:22Z,2017-11-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Oct2017-7Oct2017at1.csv,rf_45,6Oct2017-7Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Oct2017-7Oct2017at1.csv,43,2017-10-07T15:03:23Z,2017-10-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/6Sep2017-7Sep2017at1.csv,rf_45,6Sep2017-7Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/6Sep2017-7Sep2017at1.csv,43,2017-09-07T16:03:23Z,2017-09-07,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Apr2017-8Apr2017at1.csv,rf_45,7Apr2017-8Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Apr2017-8Apr2017at1.csv,43,2017-04-08T16:03:30Z,2017-04-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Apr2018-8Apr2018at1.csv,rf_45,7Apr2018-8Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Apr2018-8Apr2018at1.csv,43,2018-04-08T16:03:24Z,2018-04-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Aug2017-8Aug2017at1.csv,rf_45,7Aug2017-8Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Aug2017-8Aug2017at1.csv,43,2017-08-08T16:03:25Z,2017-08-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Dec2017-8Dec2017at1.csv,rf_45,7Dec2017-8Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Dec2017-8Dec2017at1.csv,43,2017-12-08T15:03:23Z,2017-12-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Feb2017-8Feb2017at1.csv,rf_45,7Feb2017-8Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Feb2017-8Feb2017at1.csv,43,2017-02-08T15:03:38Z,2017-02-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Feb2018-8Feb2018at1.csv,rf_45,7Feb2018-8Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Feb2018-8Feb2018at1.csv,43,2018-02-08T15:03:26Z,2018-02-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Jan2018-8Jan2018at1.csv,rf_45,7Jan2018-8Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Jan2018-8Jan2018at1.csv,43,2018-01-08T15:03:25Z,2018-01-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Jul2017-8Jul2017at1.csv,rf_45,7Jul2017-8Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Jul2017-8Jul2017at1.csv,43,2017-07-08T16:03:23Z,2017-07-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Jul2018-8Jul2018at1.csv,rf_45,7Jul2018-8Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Jul2018-8Jul2018at1.csv,43,2018-07-08T16:03:22Z,2018-07-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Jun2017-8Jun2017at1.csv,rf_45,7Jun2017-8Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Jun2017-8Jun2017at1.csv,43,2017-06-08T16:03:32Z,2017-06-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Jun2018-8Jun2018at1.csv,rf_45,7Jun2018-8Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Jun2018-8Jun2018at1.csv,43,2018-06-08T16:03:24Z,2018-06-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Mar2017-8Mar2017at1.csv,rf_45,7Mar2017-8Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Mar2017-8Mar2017at1.csv,43,2017-03-08T15:03:25Z,2017-03-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Mar2018-8Mar2018at1.csv,rf_45,7Mar2018-8Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Mar2018-8Mar2018at1.csv,43,2018-03-08T15:03:25Z,2018-03-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7May2017-8May2017at1.csv,rf_45,7May2017-8May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7May2017-8May2017at1.csv,43,2017-05-08T16:03:24Z,2017-05-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7May2018-8May2018at1.csv,rf_45,7May2018-8May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7May2018-8May2018at1.csv,43,2018-05-08T16:03:53Z,2018-05-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Nov2017-8Nov2017at1.csv,rf_45,7Nov2017-8Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Nov2017-8Nov2017at1.csv,43,2017-11-08T15:03:21Z,2017-11-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Oct2017-8Oct2017at1.csv,rf_45,7Oct2017-8Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Oct2017-8Oct2017at1.csv,43,2017-10-08T15:03:23Z,2017-10-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/7Sep2017-8Sep2017at1.csv,rf_45,7Sep2017-8Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/7Sep2017-8Sep2017at1.csv,43,2017-09-08T16:03:24Z,2017-09-08,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Apr2017-9Apr2017at1.csv,rf_45,8Apr2017-9Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Apr2017-9Apr2017at1.csv,43,2017-04-09T16:03:26Z,2017-04-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Apr2018-9Apr2018at1.csv,rf_45,8Apr2018-9Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Apr2018-9Apr2018at1.csv,43,2018-04-09T16:03:26Z,2018-04-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Aug2017-9Aug2017at1.csv,rf_45,8Aug2017-9Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Aug2017-9Aug2017at1.csv,43,2017-08-09T16:03:23Z,2017-08-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Dec2017-9Dec2017at1.csv,rf_45,8Dec2017-9Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Dec2017-9Dec2017at1.csv,43,2017-12-09T15:03:23Z,2017-12-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Feb2017-9Feb2017at1.csv,rf_45,8Feb2017-9Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Feb2017-9Feb2017at1.csv,43,2017-02-09T15:03:33Z,2017-02-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Feb2018-9Feb2018at1.csv,rf_45,8Feb2018-9Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Feb2018-9Feb2018at1.csv,43,2018-02-09T15:03:23Z,2018-02-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Jan2018-9Jan2018at1.csv,rf_45,8Jan2018-9Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Jan2018-9Jan2018at1.csv,43,2018-01-09T15:03:26Z,2018-01-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Jul2017-9Jul2017at1.csv,rf_45,8Jul2017-9Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Jul2017-9Jul2017at1.csv,43,2017-07-09T16:03:24Z,2017-07-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Jul2018-9Jul2018at1.csv,rf_45,8Jul2018-9Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Jul2018-9Jul2018at1.csv,43,2018-07-09T16:03:22Z,2018-07-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Jun2017-9Jun2017at1.csv,rf_45,8Jun2017-9Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Jun2017-9Jun2017at1.csv,43,2017-06-09T16:03:23Z,2017-06-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Jun2018-9Jun2018at1.csv,rf_45,8Jun2018-9Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Jun2018-9Jun2018at1.csv,43,2018-06-09T16:03:22Z,2018-06-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Mar2017-9Mar2017at1.csv,rf_45,8Mar2017-9Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Mar2017-9Mar2017at1.csv,43,2017-03-09T15:03:25Z,2017-03-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Mar2018-9Mar2018at1.csv,rf_45,8Mar2018-9Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Mar2018-9Mar2018at1.csv,43,2018-03-09T15:03:23Z,2018-03-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8May2017-9May2017at1.csv,rf_45,8May2017-9May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8May2017-9May2017at1.csv,43,2017-05-09T16:03:23Z,2017-05-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8May2018-9May2018at1.csv,rf_45,8May2018-9May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8May2018-9May2018at1.csv,43,2018-05-09T16:03:30Z,2018-05-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Nov2017-9Nov2017at1.csv,rf_45,8Nov2017-9Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Nov2017-9Nov2017at1.csv,43,2017-11-09T15:03:24Z,2017-11-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Oct2017-9Oct2017at1.csv,rf_45,8Oct2017-9Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Oct2017-9Oct2017at1.csv,43,2017-10-09T15:03:21Z,2017-10-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/8Sep2017-9Sep2017at1.csv,rf_45,8Sep2017-9Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/8Sep2017-9Sep2017at1.csv,43,2017-09-09T16:03:25Z,2017-09-09,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Apr2017-10Apr2017at1.csv,rf_45,9Apr2017-10Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Apr2017-10Apr2017at1.csv,43,2017-04-10T16:03:26Z,2017-04-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Apr2018-10Apr2018at1.csv,rf_45,9Apr2018-10Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Apr2018-10Apr2018at1.csv,43,2018-04-10T16:03:28Z,2018-04-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Aug2017-10Aug2017at1.csv,rf_45,9Aug2017-10Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Aug2017-10Aug2017at1.csv,43,2017-08-10T16:03:24Z,2017-08-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Dec2017-10Dec2017at1.csv,rf_45,9Dec2017-10Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Dec2017-10Dec2017at1.csv,43,2017-12-10T15:03:23Z,2017-12-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Feb2017-10Feb2017at1.csv,rf_45,9Feb2017-10Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Feb2017-10Feb2017at1.csv,43,2017-02-10T15:03:34Z,2017-02-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Feb2018-10Feb2018at1.csv,rf_45,9Feb2018-10Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Feb2018-10Feb2018at1.csv,43,2018-02-10T15:03:24Z,2018-02-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Jan2017-10Jan2017at1.csv,rf_45,9Jan2017-10Jan2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Jan2017-10Jan2017at1.csv,43,2017-01-11T00:08:23Z,2017-01-11,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Jan2018-10Jan2018at1.csv,rf_45,9Jan2018-10Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Jan2018-10Jan2018at1.csv,43,2018-01-10T15:03:24Z,2018-01-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Jul2017-10Jul2017at1.csv,rf_45,9Jul2017-10Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Jul2017-10Jul2017at1.csv,43,2017-07-10T16:03:23Z,2017-07-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Jul2018-10Jul2018at1.csv,rf_45,9Jul2018-10Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Jul2018-10Jul2018at1.csv,43,2018-07-10T16:03:24Z,2018-07-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Jun2017-10Jun2017at1.csv,rf_45,9Jun2017-10Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Jun2017-10Jun2017at1.csv,43,2017-06-10T16:03:23Z,2017-06-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Jun2018-10Jun2018at1.csv,rf_45,9Jun2018-10Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Jun2018-10Jun2018at1.csv,43,2018-06-10T16:03:24Z,2018-06-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Mar2017-10Mar2017at1.csv,rf_45,9Mar2017-10Mar2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Mar2017-10Mar2017at1.csv,43,2017-03-10T15:03:24Z,2017-03-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Mar2018-10Mar2018at1.csv,rf_45,9Mar2018-10Mar2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Mar2018-10Mar2018at1.csv,43,2018-03-10T15:03:24Z,2018-03-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9May2017-10May2017at1.csv,rf_45,9May2017-10May2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9May2017-10May2017at1.csv,43,2017-05-10T16:03:23Z,2017-05-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9May2018-10May2018at1.csv,rf_45,9May2018-10May2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9May2018-10May2018at1.csv,43,2018-05-10T16:03:27Z,2018-05-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Nov2017-10Nov2017at1.csv,rf_45,9Nov2017-10Nov2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Nov2017-10Nov2017at1.csv,43,2017-11-10T15:03:23Z,2017-11-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Oct2017-10Oct2017at1.csv,rf_45,9Oct2017-10Oct2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Oct2017-10Oct2017at1.csv,43,2017-10-10T15:03:23Z,2017-10-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_45/9Sep2017-10Sep2017at1.csv,rf_45,9Sep2017-10Sep2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_45/9Sep2017-10Sep2017at1.csv,43,2017-09-10T16:03:24Z,2017-09-10,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_46/10Apr2017-11Apr2017at1.csv,rf_46,10Apr2017-11Apr2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Apr2017-11Apr2017at1.csv,292721,2017-04-11T16:03:40Z,2017-04-11,date UTC,2017-04-09,ymd - default (but day/month value <= 12)
rf_46/10Apr2018-11Apr2018at1.csv,rf_46,10Apr2018-11Apr2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Apr2018-11Apr2018at1.csv,43,2018-04-11T16:03:28Z,2018-04-11,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_46/10Aug2017-11Aug2017at1.csv,rf_46,10Aug2017-11Aug2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Aug2017-11Aug2017at1.csv,292888,2017-08-11T16:03:24Z,2017-08-11,date UTC,2017-08-09,ymd - default (but day/month value <= 12)
rf_46/10Dec2017-11Dec2017at1.csv,rf_46,10Dec2017-11Dec2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Dec2017-11Dec2017at1.csv,292823,2017-12-11T15:03:24Z,2017-12-11,date UTC,2017-12-09,ymd - default (but day/month value <= 12)
rf_46/10Feb2017-11Feb2017at1.csv,rf_46,10Feb2017-11Feb2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Feb2017-11Feb2017at1.csv,286736,2017-02-11T15:03:31Z,2017-02-11,date UTC,2017-02-09,ymd - default (but day/month value <= 12)
rf_46/10Feb2018-11Feb2018at1.csv,rf_46,10Feb2018-11Feb2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Feb2018-11Feb2018at1.csv,299084,2018-02-11T15:03:27Z,2018-02-11,date UTC,2018-02-09,ymd - default (but day/month value <= 12)
rf_46/10Jan2017-11Jan2017at1.csv,rf_46,10Jan2017-11Jan2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Jan2017-11Jan2017at1.csv,297659,2017-01-11T15:03:25Z,2017-01-11,date UTC,2017-01-09,ymd - default (but day/month value <= 12)
rf_46/10Jan2018-11Jan2018at1.csv,rf_46,10Jan2018-11Jan2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Jan2018-11Jan2018at1.csv,294418,2018-01-11T15:03:28Z,2018-01-11,date UTC,2018-01-09,ymd - default (but day/month value <= 12)
rf_46/10Jul2017-11Jul2017at1.csv,rf_46,10Jul2017-11Jul2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Jul2017-11Jul2017at1.csv,291082,2017-07-11T16:03:24Z,2017-07-11,date UTC,2017-07-09,ymd - default (but day/month value <= 12)
rf_46/10Jul2018-11Jul2018at1.csv,rf_46,10Jul2018-11Jul2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Jul2018-11Jul2018at1.csv,43,2018-07-11T16:03:23Z,2018-07-11,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
rf_46/10Jun2017-11Jun2017at1.csv,rf_46,10Jun2017-11Jun2017at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Jun2017-11Jun2017at1.csv,295979,2017-06-11T16:03:24Z,2017-06-11,date UTC,2017-06-09,ymd - default (but day/month value <= 12)
rf_46/10Jun2018-11Jun2018at1.csv,rf_46,10Jun2018-11Jun2018at1.csv,~/Data/NZGreenGrid/gridspy/1min_orig/rf_46/10Jun2018-11Jun2018at1.csv,43,2018-06-11T16:03:24Z,2018-06-11,Unknown - ignore as fsize ( 43 ) < dataThreshold ( 3000 ),,
